,dates,actual deposits,buy order deposits,no sell value,actual value,actual return,no sell return
256,2020-01-24,582.46,1257.88,1158.299988746643,559.1199913024902,0.2792788838611995,0.0722284074460926
257,2020-01-27,582.46,1257.88,1137.729995727539,551.5099983215332,0.26186705191401494,0.05318694058057294
258,2020-01-28,582.46,1257.88,1158.3199892044067,563.75998878479,0.289895300538499,0.07224692169903624
259,2020-01-29,582.46,1257.88,1156.5900073051453,566.6100044250488,0.29641619924355833,0.07064549222931582
260,2020-01-30,582.46,1257.88,1161.009997844696,573.540002822876,0.3122721885722175,0.07473703972408652
261,2020-01-31,582.46,1257.88,1144.3199887275696,566.7199935913086,0.2966678568842054,0.05928724082071146
262,2020-02-03,582.46,1257.88,1162.7199840545654,571.7699871063232,0.3082223535358892,0.07631995935490421
263,2020-02-04,582.46,1257.88,1208.5949974060059,594.9899883270264,0.3613502289596928,0.11878606743162834
264,2020-02-05,582.46,1257.88,1185.1199984550476,585.629997253418,0.33993436274159783,0.09705546138438081
265,2020-02-06,465.85,1257.88,1208.9200067520142,485.48000144958496,0.38695863753258974,0.11908692580757707
266,2020-02-07,465.85,1257.88,1197.8399991989136,491.39999771118164,0.40387136292738623,0.10883025744137331
267,2020-02-10,439.74,1257.88,1217.570008277893,483.7600040435791,0.4595990017992526,0.12709415834716764
268,2020-02-11,439.74,1257.88,1213.110019683838,481.1800117492676,0.45181465802144904,0.12296558499493426
269,2020-02-12,439.74,1257.88,1222.1899914741516,486.11999320983887,0.4667195529042163,0.13137083733627142
270,2020-02-13,439.74,1257.88,1233.4099979400635,489.6799964904785,0.4774607824217263,0.14175710150044285
271,2020-02-14,439.74,1257.88,1259.529995918274,488.4299964904785,0.47368928676892597,0.16593616055834448
272,2020-02-18,439.74,1257.88,1267.5899991989136,488.8300037384033,0.4748961872462356,0.1733972367610317
273,2020-02-19,439.74,1257.88,1302.5900020599365,491.68999671936035,0.48352534812201076,0.20579644050175805
274,2020-02-20,439.74,1257.88,1324.9649934768677,496.30499839782715,0.4974497151364141,0.22650877896906296
275,2020-02-21,439.74,1257.88,1314.4200053215027,506.9800052642822,0.5296583087287738,0.21674737349015993
276,2020-02-24,439.74,1257.88,1252.9399948120117,488.10999870300293,0.47272379055742975,0.15983585281433665
277,2020-02-25,465.84999889820006,1283.9899988982002,1245.9841594013976,500.2741574559021,0.43278296628551227,0.12985192699191095
278,2020-02-26,465.84999889820006,1283.9899988982002,1241.217411679802,501.56740443187715,0.43648681988410765,0.12552946505843288
279,2020-02-27,465.84999889820006,1283.9899988982002,1194.6347171490784,497.0147291844482,0.42344797818435254,0.08328852099595041
280,2020-02-28,465.84999889820006,1283.9899988982002,1192.4694124905398,497.8494044987488,0.42583848457946716,0.08132503404267344
281,2020-03-02,465.84999889820006,1283.9899988982002,1206.6519586177521,504.911955985611,0.44606560068786316,0.09418569278425881
282,2020-03-03,465.84999889820006,1283.9899988982002,1171.1736448993836,493.2886389484558,0.41277647228822145,0.06201414323552279
283,2020-03-04,465.84999889820006,1283.9899988982002,1201.9050042156982,503.6950022702026,0.4425802506488725,0.08988117932954531
284,2020-03-05,465.84999889820006,1283.9899988982002,1186.793841899643,510.86383921028136,0.46311176782348995,0.07617845627880837
285,2020-03-06,465.84999889820006,1283.9899988982002,1126.78768710746,487.5276992763443,0.39627716663954327,0.02176518857250387
286,2020-03-09,465.84999889820006,1283.9899988982002,1039.0592613363647,450.3692617559814,0.28985556652390376,-0.05778648964229671
287,2020-03-10,480.8500089904001,1298.9900089904002,1077.7025017337037,467.9725017146301,0.2970708915083935,-0.036652032002349344
288,2020-03-11,480.8500089904001,1298.9900089904002,1005.1035060524559,440.5535015701866,0.2210741463335899,-0.10154758050083623
289,2020-03-12,480.8500089904001,1298.9900089904002,893.93844511055,401.87843944572444,0.11387917841321227,-0.20091696620648603
290,2020-03-13,480.8500089904001,1298.9900089904002,939.067030838314,418.447028091732,0.1598020349216014,-0.1605769546638649
291,2020-03-16,480.8500089904001,1298.9900089904002,809.9671092889748,360.0971070192299,-0.0019253825391510881,-0.2759781408846824
292,2020-03-17,480.8500089904001,1298.9900089904002,869.3427478341943,397.57274928377916,0.10194517511932011,-0.22290282497042657
293,2020-03-18,480.8500089904001,1298.9900089904002,819.039943166584,381.02994198402786,0.05609377630053958,-0.26786802137961074
294,2020-03-19,480.8500089904001,1298.9900089904002,876.2821046512909,412.64710823710635,0.14372650230172979,-0.21669980022268176
295,2020-03-20,480.8500089904001,1298.9900089904002,886.8271721149597,419.6371668125305,0.16310072081863347,-0.20727366518339085
296,2020-03-23,480.8500089904001,1298.9900089904002,925.1147379294929,432.8847417251167,0.1998187838228367,-0.17304877596983603
297,2020-03-24,480.8500089904001,1298.9900089904002,1006.5283045065192,457.6083106291085,0.2683446511378462,-0.10027396677782818
298,2020-03-25,480.8500089904001,1298.9900089904002,1019.6771605548134,453.23716478912735,0.2562292255288541,-0.0885203300040055
299,2020-03-26,480.8500089904001,1298.9900089904002,1058.635845860771,470.4358479588547,0.30389850359539317,-0.05369553349014533
300,2020-03-27,480.8500089904001,1298.9900089904002,1021.7652450231437,462.7252436307793,0.2825271614903735,-0.08665381125106808
301,2020-03-30,480.8500089904001,1298.9900089904002,1032.886955867008,470.48695148010637,0.3040401462979585,-0.07671222020450541
302,2020-03-31,480.8500089904001,1298.9900089904002,1006.9269344267349,456.8669368681412,0.26628979893701077,-0.09991763530137243
303,2020-04-01,480.8500089904001,1298.9900089904002,963.3024043804855,442.792405105278,0.22727967463626197,-0.1389131858427325
304,2020-04-02,468.00000906400004,1298.9900089904002,938.50658436129,419.7893608990631,0.19829759533865365,-0.16107793241416601
305,2020-04-03,468.00000906400004,1298.9900089904002,941.0062994614105,419.79797902249146,0.19832219595396805,-0.15884346097292856
306,2020-04-06,468.00000906400004,1298.9900089904002,998.7097357366029,433.6692450672913,0.2379180177970639,-0.10726291068863114
307,2020-04-07,468.00000906400004,1298.9900089904002,993.3907720433159,428.4599523941155,0.22304798185734231,-0.11201748150714386
308,2020-04-08,468.00000906400004,1298.9900089904002,1039.8795742267303,446.9136182795563,0.2757243608116524,-0.07046158547276393
309,2020-04-09,468.00000906400004,1298.9900089904002,1044.083760526787,444.5227354873047,0.26889953539312406,-0.06670350351347754
310,2020-04-13,417.7500322996,1298.9900089904002,1064.7195446212158,403.66433682069015,0.2991247254962617,-0.04825737330275037
311,2020-04-14,417.7500322996,1298.9900089904002,1103.3387998932915,412.3906889597359,0.3272089994663381,-0.013735990052654246
312,2020-04-15,480.85002855820005,1362.090005249,1171.4091233355675,486.15383962166976,0.3569724310681692,-0.009533407941106797
313,2020-04-16,560.8501273019001,1498.5600039926999,1309.5832810593622,575.3641827150363,0.37904778340429157,-0.008242835663557546
314,2020-04-17,560.8501273019001,1498.5600039926999,1325.414776660875,579.5454844566937,0.3890696357750236,0.003746473769486114
315,2020-04-20,560.8501275742001,1526.0500026285001,1379.6693733016205,590.5807943924636,0.41551935193849077,0.02360365171715828
316,2020-04-21,560.8501275742001,1526.0500026285001,1330.6669911751367,565.2517827347832,0.35481012043731175,-0.01275217255360539
317,2020-04-22,560.8501275742001,1526.0500026285001,1364.3101168224866,573.5601702031136,0.37472387881972447,0.012208319383239186
318,2020-04-23,590.8501306974001,1556.0500057517002,1391.3566908950709,602.6682440573597,0.3726923391018344,0.010064258737779719
319,2020-04-24,590.8501306974001,1556.0500057517002,1419.0521693493863,610.3130539675884,0.39010485768255765,0.03016996786212367
320,2020-04-27,590.8501306974001,1556.0500057517002,1457.3853342939012,620.7419010928555,0.41385855417424766,0.05799817330227319
321,2020-04-28,590.8501306974001,1556.0500057517002,1417.0679414740885,606.8719932870692,0.38226718300646567,0.028729504987905496
322,2020-04-29,590.8501306974001,1556.0500057517002,1465.1869263658334,627.6103380636102,0.4295027347069482,0.06366178879690332
323,2020-04-30,690.8501315492001,1656.0500066035004,1539.4119093770082,724.319149656084,0.4230366857862333,0.046145732978977616
324,2020-05-01,740.8501383092001,1706.0500133635003,1545.0138669966489,759.3839308405398,0.39558886439580965,0.016923082016560898
325,2020-05-04,740.8501360517,1769.2100141185003,1647.3393471435472,780.9327520777892,0.43519109586022564,0.0416892349870408
326,2020-05-05,740.8501360517,1769.2100141185003,1675.8366928349992,789.2707568387108,0.45051460503342367,0.05970943118035321
327,2020-05-06,740.8501360517,1769.2100141185003,1711.2025448679296,807.0068133858738,0.48310976814373774,0.08207290317094706
328,2020-05-07,740.8501264386001,1890.4400246479001,1958.010749337849,848.5600057963219,0.5594758650969012,0.15622829868165278
329,2020-05-08,813.1701216876003,1972.0800204931,2075.8840859650045,927.6999521370468,0.5710251973840756,0.1767680965204801
330,2020-05-11,825.5501161597003,2040.5100149651998,2187.703241627466,958.4039122715245,0.6016474991100422,0.2005794313848177
331,2020-05-12,825.5501161597003,2040.5100149651998,2183.6542628169846,954.8090860120755,0.5956399646932269,0.19835741123808126
332,2020-05-13,825.5501161597003,2040.5100149651998,2143.4856138802606,943.5664866444931,0.5768517680571066,0.1763134462329956
333,2020-05-14,825.5501161597003,2040.5100149651998,2152.9239521801337,952.0948441167335,0.5911040287605878,0.18149306777108376
334,2020-05-15,825.6701161597003,2040.6300149652,2202.4136183875025,977.2566013107241,0.632947569642963,0.20858490596747314
335,2020-05-18,861.9200542513,2097.3799590066,2250.13186068404,1010.5174622310296,0.6281316102854451,0.20375321578550798
336,2020-05-19,861.9200542513,2097.3799590066,2258.5757043953686,1012.0257302519589,0.6305617106384227,0.20827041950974312
337,2020-05-20,861.9200542513,2097.3799590066,2317.1351213598423,1038.1847100314615,0.6727086932128701,0.23959795533872352
338,2020-05-21,861.9200542513,2097.3799590066,2329.723727697952,1033.1815002933845,0.664647591616994,0.24633248304642463
339,2020-05-22,861.9200542513,2097.3799590066,2374.165705240368,1041.8197027305869,0.6785653426403193,0.27010761121437454
340,2020-05-26,861.9200542513,2097.3799590066,2375.4061172220345,1050.4604213528978,0.6924871477059209,0.270771194508278
341,2020-05-27,861.9200542513,2097.3799590066,2356.7813160597993,1053.2985750789567,0.6970599413180609,0.2608074831880043
342,2020-05-28,861.9200542513,2097.3799590066,2344.1752088031344,1053.0724953747292,0.6966956848587178,0.2540635930125483
343,2020-05-29,1111.920056976,2347.3799617313,2682.203152124672,1338.7167172441443,0.743107064809722,0.2966176329169501
344,2020-06-01,1111.920056976,2347.3799617313,2752.257534644543,1373.7190312637938,0.7886826373460383,0.3304829825890734
345,2020-06-02,1111.920056976,2347.3799617313,2784.0338776391905,1381.2455757936477,0.798482748732263,0.3458441481308556
346,2020-06-03,1111.920056976,2347.3799617313,2820.1565892391704,1393.2467981700402,0.8141092179032066,0.3633064140938964
347,2020-06-04,1111.920056976,2347.3799617313,2752.3440745386806,1369.4008745527422,0.7830600815259512,0.3305248172847788
348,2020-06-05,1111.920056976,2347.3799617313,2742.0306723069043,1358.7685264911847,0.7692159868172745,0.32553916242172587
349,2020-06-08,1111.920056976,2347.3799617313,2800.365111770561,1365.602906268799,0.7781148490787964,0.3537389140904197
350,2020-06-09,1121.8200569760002,2357.2799617313003,2798.8002173883574,1381.571265867075,0.7859594274232462,0.34821613490274816
351,2020-06-10,1161.820005852,2397.2799106073003,2867.25725933411,1431.2085139444312,0.7980670342635212,0.3617311094631297
352,2020-06-11,1161.820005852,2397.2799106073003,2710.9386635843694,1354.0950655923464,0.7011872658514884,0.28749155731724096
353,2020-06-12,1761.6599971367996,2997.1199018921,3356.3016837963214,1976.5901107525028,0.7209118155617193,0.30519449717431013
354,2020-06-15,1761.6599971367996,2997.1199018921,3482.6113035298713,2048.07575722468,0.7831505634881684,0.35431362773766795
355,2020-06-16,1761.6599971367996,2997.1199018921,3536.5376094549933,2078.2723246214027,0.8094411076630772,0.3752844236843529
356,2020-06-17,1761.6599971367996,2997.1199018921,3578.4149718950075,2100.1131596131636,0.8284567603239854,0.39156964121314686
357,2020-06-18,1761.6599971367996,2997.1199018921,3639.9258902080655,2133.3429377478296,0.8573881596613373,0.4154899319563594
358,2020-06-19,1761.6599971367996,2997.1199018921,3625.246736549805,2128.4851637052193,0.8531587543325438,0.4097815206206219
359,2020-06-22,2172.3500334462,3474.2699382015007,4154.926686794486,2557.2312626843836,0.8663365573471042,0.4278333342422811
360,2020-06-23,2545.530002868999,3914.2699076243,4629.471272617361,2962.339247284525,0.8866710487236467,0.43856777213540865
361,2020-06-24,2595.530018002599,3964.2699227578996,4562.663256284723,2933.3783338308754,0.8372166928333635,0.4026585295605556
362,2020-06-25,2762.3499920074987,4210.039921843101,4860.578160853907,3128.7811832136035,0.854155265969345,0.4178696165333351
363,2020-06-26,2762.3499920074987,4210.039921843101,4717.022948886311,3030.4895065210562,0.7959063763000283,0.37599341032742584
364,2020-06-29,3112.349956622498,4560.039886458101,5081.311878450509,3397.8336716104336,0.8051205923151112,0.37987370097267004
365,2020-06-30,3112.3502439331983,4676.260169452602,5298.393703732195,3462.647038342909,0.8395529470828968,0.40665106094247094
366,2020-07-01,3992.4392510596977,5729.830145990904,6493.476562105042,4435.006162258437,0.878637930257046,0.4379892825365075
367,2020-07-02,4114.3495250486985,5872.820419979904,6654.221199514552,4564.524166126742,0.8817742989208914,0.4418362970620826
368,2020-07-06,4116.659359039199,5902.820426402103,6822.935767363306,4657.782945880396,0.9192500181273828,0.47175806108422735
369,2020-07-07,4119.349328751198,5958.140388364104,6827.746749220681,4630.583887616365,0.9069412849743841,0.46095052476230913
370,2020-07-08,4003.1192547236983,6089.570384969104,7163.585372692347,4638.275978364442,0.9592881549566645,0.5038623376956315
371,2020-07-09,4161.0392412329975,6332.9003843549035,7447.183299796015,4840.041508368028,0.977199444371265,0.5120381324590273
372,2020-07-10,4670.239228073198,6842.100371195105,7980.53583138349,5368.526632030432,0.9843276628006705,0.516628103472005
373,2020-07-13,4720.239258289199,7102.630419081605,7856.893900148574,5185.837512461892,0.8991141821753661,0.44592778040243486
374,2020-07-14,4720.239258289199,7102.630419081605,7944.568186695802,5226.263611762022,0.9139186912496313,0.4620627426606376
375,2020-07-15,4720.239283389798,7638.080505217805,8558.246880961302,5267.681107223888,0.9290862518965126,0.4755503472478213
376,2020-07-16,4612.289315827599,8047.720544307004,8923.440317177385,5130.237738620965,0.9180594536139453,0.46823723091527913
377,2020-07-17,4667.2893110081,8102.7205394875045,9038.248957063039,5197.898137272037,0.9227426345614647,0.47801769119921356
378,2020-07-20,4720.2292384089005,8155.660466888306,9403.743144470194,5427.283979280987,0.9873532888099346,0.5288318071107778
379,2020-07-21,4720.2292384089005,8155.660466888306,9343.178071479375,5384.7880529895165,0.9717922053658419,0.5189853227304808
380,2020-07-22,4920.2292405899,8355.660469069306,9546.846731045971,5590.364547976629,0.9737610688105689,0.5195692620303483
381,2020-07-23,4920.2292405899,8355.660469069306,9312.755784922858,5427.880279217734,0.9163935892449409,0.48230906332080936
382,2020-07-24,5320.229355421699,8755.660583901106,9672.845699798423,5831.904387910112,0.9177168072103348,0.47621818121436554
383,2020-07-27,5320.229355421699,8755.660583901106,9814.298936362302,5936.841769870888,0.9522235768185634,0.4978060206245989
384,2020-07-28,5320.229355421699,8755.660583901106,9703.881910916285,5863.244063832194,0.9280222956495647,0.4809547624180903
385,2020-07-29,5320.229355421699,8755.660583901106,9893.799810774864,6000.001537519214,0.9729925297886755,0.5099390205578771
386,2020-07-30,5320.229355421699,8755.660583901106,9979.49921801481,6047.338382661043,0.9885583994413034,0.5230180075502509
387,2020-07-31,5320.229355421699,8755.660583901106,10044.981109833692,6104.017027933773,1.0071961519522592,0.5330115050424482
388,2020-08-03,5320.229355421699,8755.660583901106,10284.817706161217,6227.290908432956,1.0477325491218363,0.5696140887088703
389,2020-08-04,5320.2293459733,9146.660565296506,10739.32052817795,6278.268715822291,1.0644956868192934,0.5789506057073253
390,2020-08-05,5320.2293121856,9309.17053150881,10979.618881040127,6300.397950778415,1.0717724986583317,0.5902169724226229
391,2020-08-06,5214.7493446346,9459.170532095308,11169.525371073509,6210.572381854236,1.077007814548855,0.595918872685623
392,2020-08-07,5614.749344835501,9859.170532296208,11331.40529739421,6458.314931406733,1.0291693072996981,0.5630722080493844
